,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
V11,0.043943423011975076,0.043513830352207135,-0.058280194293302764,-0.03341385269969568,-0.02720384573001901,-0.04684211801865288,-0.0015258185172767626,0.04740658715524963,0.006615216677104164,0.04195817795221071,0.10735238943507265,-0.003945651599652415,-0.0903815673635808,0.07799187786465284,-0.006998204556561841,-0.03544482914745838,0.04270035324106424,-0.00739895391178599,0.031010401301134853,-0.029652287704269434,0.009627640126939885,-0.051092231963605156,-0.010031868211724715,-0.021171528871691374,0.03131595941660369,0.005202140284956126,-0.09448408688743444,0.07061487835034237,0.03975325123400562,-0.03233204058062404
V12,-0.007226619429848889,-0.016358061026214593,0.025114797221478777,0.04897833985491115,-0.04624784577725831,0.029709571858938542,0.01881298641271552,-0.042967743478599905,0.0019574514364799588,-0.03061728613770382,-0.003945651599652415,0.06440122617748115,-0.03250076499874737,0.0022365568981422765,0.045596679471803764,0.016502225159508332,0.019091230675398144,-0.02624194481001231,-0.0182713086960052,-0.00035242251277966006,0.008296930271226487,-0.006704542819530661,0.014146353532924514,-0.041566862987971576,-0.034961724211712904,0.0028169637761749824,-0.017708618002059605,-0.027640396128281966,0.03723961250757634,-0.028004214517989436
V13,-0.01720208825611977,-0.03430454584807431,0.04322034600779902,0.0240178541178932,0.05062197308968812,0.029512694767151335,-0.018066354048511514,-0.028955410463403677,-0.0024212275050425444,-0.017463080182834677,-0.0903815673635808,-0.03250076499874737,0.10973557360508529,-0.06174099356515986,-0.030527622414268783,0.015822195200483682,-0.047327449237744665,0.021319620165846723,-0.04833346898513295,0.008740952242707524,0.01739825440040731,0.03812050544403124,-0.009691911010200725,0.03847836436831434,-0.017417549459979118,-0.029018723166944715,0.07181393205826171,-0.03580406627112281,-0.0631727470923655,0.07204015770147253
V14,0.036802657690056445,0.027457849065199828,-0.03834265663394975,-0.012514999311154172,-0.01945118541555346,-0.027491816448777507,-0.001737360644700258,0.026837831983247438,0.004939783928632051,0.03255561813802057,0.07799187786465284,0.0022365568981422765,-0.06174099356515986,0.06068201496835854,-0.008682789271946122,-0.026892244250863846,0.034072290627593226,-0.006267434278019158,0.002739124096172766,-0.02922407139255535,0.019509017137130328,-0.03953060341921765,-0.009068255521287457,-0.01730957141702301,0.015932644068214652,-0.008595907960810122,-0.07937916927054786,0.05402084365797153,0.02790529152730031,-0.011774778082878187
V15,-0.00018946573444089923,-0.009558136865518123,0.022910581061997604,0.03450564148423036,-0.05359028997381454,0.010682284893444251,0.0034258642869849933,-0.032697368417098804,0.015244782299130856,-0.048484935174351,-0.006998204556561841,0.045596679471803764,-0.030527622414268783,-0.008682789271946122,0.0530403333394933,0.01951364902913121,0.0024932973537686817,-0.020317295691707014,0.04036438453503148,0.009453384624278442,-0.0024453976518856607,-0.018647527656448587,0.00661327267015071,-0.045153282227804285,-0.021173305730781994,0.029380710785632536,0.0035302903209341206,-0.027136000616313983,0.025086756321695988,-0.040589295555610444
V16,-0.018034150519313476,-0.023459959706515987,0.022732866211504974,-0.0075411890978074715,0.004838528731633205,0.03258657604841448,-0.00216732975878327,-0.01839281414198996,0.012695586665829489,-0.02310041326840227,-0.03544482914745838,0.016502225159508332,0.015822195200483682,-0.026892244250863846,0.01951364902913121,0.04134935955547711,-0.010981001760373626,0.02294018547425146,0.05429885535399043,0.018179146920862713,-0.035502288802716706,0.00015701220639993736,0.026041167263908906,-0.0013823687178292899,-0.005334779749251354,0.011552304080942452,0.036592047149670945,-0.020345182071115728,-0.034084266822190304,-0.0050137052485644176
V17,-0.00029810620114901224,0.013441209659464014,-0.022563541046359735,-0.011106394498288636,-0.009386685104487815,-0.0036852509930004203,0.01907641042460461,0.013689257139858147,-0.010818156889641065,0.026407383566083114,0.04270035324106424,0.019091230675398144,-0.047327449237744665,0.034072290627593226,0.0024932973537686817,-0.010981001760373626,0.030962013017532774,-0.010170395197750273,-0.016631295497974284,-0.00818833198368512,-0.00632345426900183,-0.0040837994449670545,0.010026842988885242,-0.006876673899192051,0.0040919052914107495,-0.004299828734614398,-0.04173085639415837,0.017635129313484627,0.03337030616792899,-0.02290099336792229
V18,-0.0022658002611021574,-0.005912213195616211,-0.007346742310780545,-0.046996474105440195,0.037665992864760696,0.009326424077417777,-0.014132449248360131,0.019628937382496676,0.011123486955541875,0.015701702112858994,-0.00739895391178599,-0.02624194481001231,0.021319620165846723,-0.006267434278019158,-0.020317295691707014,0.02294018547425146,-0.010170395197750273,0.043293017964966284,0.05858536587217722,0.006273885115444196,-0.035128343929184146,-0.0062274847641381375,0.01681053632100903,0.026187805230990593,0.023181236128235694,-0.0015291344819679616,0.01897392345531031,0.019469051719769523,-0.05539283932671762,0.01774328916912138
V19,0.028078735357873502,0.010538676865129885,-0.019105179030700175,-0.08372797290482788,-0.02620588630463658,-0.022292030006525094,-0.044253915222682384,0.03544118499733765,0.0635007434932488,-0.038146995147061845,0.031010401301134853,-0.0182713086960052,-0.04833346898513295,0.002739124096172766,0.04036438453503148,0.05429885535399043,-0.016631295497974284,0.05858536587217722,0.268451218650645,0.024055125566996675,-0.08231172199165122,-0.08062184425222037,0.024751116333179873,-0.027292215845271323,0.053469384725982574,0.07987477005945683,0.02151178651771437,0.03875441472021831,-0.06553992919466238,-0.05938005417676169
V20,-0.042021573611756374,-0.0047332150437318365,0.0028659784275733282,-0.030504216738530477,0.017854381068034903,0.010351388922990302,0.018132638971349122,0.008051459973951267,-0.014006752760210156,-0.0016362301483563223,-0.029652287704269434,-0.00035242251277966006,0.008740952242707524,-0.02922407139255535,0.009453384624278442,0.018179146920862713,-0.00818833198368512,0.006273885115444196,0.024055125566996675,0.03222784518544574,-0.05132153396423306,0.03571636197157124,0.02320234227596151,0.01975145819687251,0.007106172631898527,0.023176168630608184,0.052949897996528134,-0.03098127355592073,-0.002587010592457603,-0.02620724593306501
V21,0.06846911891400354,-0.004504942984316269,0.02643573314186449,0.10323172861094382,-0.04808576137734188,-0.01371921814853276,-0.03409922900533883,-0.04716703490184905,0.022469581605845553,-0.03385496961645622,0.009627640126939885,0.008296930271226487,0.01739825440040731,0.019509017137130328,-0.0024453976518856607,-0.035502288802716706,-0.00632345426900183,-0.035128343929184146,-0.08231172199165122,-0.05132153396423306,0.12028677641789136,-0.046497322969480295,-0.05856288442792217,-0.045886205606806986,-0.03873864214591171,-0.0389451628123087,-0.0632322862683685,0.015801576815555867,0.015971397191237774,0.055436857041036895
V22,-0.07448989806431962,-0.007415381653813826,0.002359590433260917,-0.02688133043480714,0.054609049351251014,0.021299026878382758,0.044850784268520925,0.01039759653303819,-0.051276776786183954,0.030694281369211294,-0.051092231963605156,-0.006704542819530661,0.03812050544403124,-0.03953060341921765,-0.018647527656448587,0.00015701220639993736,-0.0040837994449670545,-0.0062274847641381375,-0.08062184425222037,0.03571636197157124,-0.046497322969480295,0.09060823016520586,0.02501138709556968,0.0549701653826491,-0.0023839534833878643,-0.006068767580632271,0.06718646710616473,-0.05102945512001027,0.014670403581059404,-0.004949720578854032
V23,-0.03880951738620874,-0.007289215400331878,-0.0045322355933878344,-0.039412947584869615,0.02189362125942939,0.024419024130612546,0.023527479389895474,0.009814300823000296,-0.012688568906389393,0.01582168884832683,-0.010031868211724715,0.014146353532924514,-0.009691911010200725,-0.009068255521287457,0.00661327267015071,0.026041167263908906,0.010026842988885242,0.01681053632100903,0.024751116333179873,0.02320234227596151,-0.05856288442792217,0.02501138709556968,0.03778253914079089,0.01822593121069995,0.008019455482940006,0.009521348983133743,0.025373260903364375,-0.013533007901794687,-0.006393178444383436,-0.0244013322764501
V24,-0.04187692625990149,0.0030379109020361467,-0.019441462850184197,-0.06157355159459001,0.07257193509552233,0.004185646771068251,0.017051372201000663,0.03811929772616209,-0.030932509351726912,0.05045979765898914,-0.021171528871691374,-0.041566862987971576,0.03847836436831434,-0.01730957141702301,-0.045153282227804285,-0.0013823687178292899,-0.006876673899192051,0.026187805230990593,-0.027292215845271323,0.01975145819687251,-0.045886205606806986,0.0549701653826491,0.01822593121069995,0.0648672156722571,0.02528664206694289,-0.012483991808941565,0.043281826802914605,-0.002603179862550381,-0.026313758662458327,0.0179223339835437
V25,-0.001718662796738405,0.021877184895569824,-0.03685846881566761,-0.06572884058954563,0.0265411827162401,-0.024595108460415273,-0.002060599793578908,0.04881433395722249,-0.002194567349203104,0.03424704567222272,0.03131595941660369,-0.034961724211712904,-0.017417549459979118,0.015932644068214652,-0.021173305730781994,-0.005334779749251354,0.0040919052914107495,0.023181236128235694,0.053469384725982574,0.007106172631898527,-0.03873864214591171,-0.0023839534833878643,0.008019455482940006,0.02528664206694289,0.03896019410393298,0.01468963019184824,4.638050490164082e-05,0.030891966711785502,-0.014232200846336479,-0.014027039737186968
V26,-0.010441537045060668,0.00988695609840002,-0.006865815337804246,-0.025829340369398934,-0.021150578882101756,-0.015238659783944786,0.0019274769684180853,0.012890127944285356,0.007693866263798336,-0.020361310898659137,0.005202140284956126,0.0028169637761749824,-0.029018723166944715,-0.008595907960810122,0.029380710785632536,0.011552304080942452,-0.004299828734614398,-0.0015291344819679616,0.07987477005945683,0.023176168630608184,-0.0389451628123087,-0.006068767580632271,0.009521348983133743,-0.012483991808941565,0.01468963019184824,0.045941273989884034,0.024694555236084194,-0.010768545240497045,0.010176164001295871,-0.0497846830126466
V27,-0.06684627550799462,-0.025681383166171433,0.03100435780773077,-0.026946910510464786,0.0455758456427907,0.02808990152928031,0.012229913623924152,-0.007192582650455203,-0.016622387974769223,-0.021899774805671804,-0.09448408688743444,-0.017708618002059605,0.07181393205826171,-0.07937916927054786,0.0035302903209341206,0.036592047149670945,-0.04173085639415837,0.01897392345531031,0.02151178651771437,0.052949897996528134,-0.0632322862683685,0.06718646710616473,0.025373260903364375,0.043281826802914605,4.638050490164082e-05,0.024694555236084194,0.11961637711691751,-0.06706866818287426,-0.038427165788509555,-0.0027480657725050773
V28,0.048816987324248946,0.025810666035704425,-0.040402443039980133,-0.03256132208289283,0.001835156286064702,-0.03228920104792549,-0.02322593871553076,0.03805117923405991,0.018137579775346198,0.035047979288230224,0.07061487835034237,-0.027640396128281966,-0.03580406627112281,0.05402084365797153,-0.027136000616313983,-0.020345182071115728,0.017635129313484627,0.019469051719769523,0.03875441472021831,-0.03098127355592073,0.015801576815555867,-0.05102945512001027,-0.013533007901794687,-0.002603179862550381,0.030891966711785502,-0.010768545240497045,-0.06706866818287426,0.07032582434740188,-0.013304683211597158,0.01200260894322032
V29,-0.00955116158889685,0.02209365313609109,-0.015745548234260335,0.026343137061402785,-0.0433568643949015,-0.01919912739699945,0.036090130071869946,0.0001243008875425367,-0.026528152494915868,0.006763610887323515,0.03975325123400562,0.03723961250757634,-0.0631727470923655,0.02790529152730031,0.025086756321695988,-0.034084266822190304,0.03337030616792899,-0.05539283932671762,-0.06553992919466238,-0.002587010592457603,0.015971397191237774,0.014670403581059404,-0.006393178444383436,-0.026313758662458327,-0.014232200846336479,0.010176164001295871,-0.038427165788509555,-0.013304683211597158,0.09084474578297995,-0.05074075853867706
V30,0.026288094230981263,-0.01969091971924679,0.022455070406429408,0.034471073429351885,0.031649702249800106,0.014047775995874966,-0.029235605531980798,-0.02127514726184982,0.009389438463107615,0.0018623809338453093,-0.03233204058062404,-0.028004214517989436,0.07204015770147253,-0.011774778082878187,-0.040589295555610444,-0.0050137052485644176,-0.02290099336792229,0.01774328916912138,-0.05938005417676169,-0.02620724593306501,0.055436857041036895,-0.004949720578854032,-0.0244013322764501,0.0179223339835437,-0.014027039737186968,-0.0497846830126466,-0.0027480657725050773,0.01200260894322032,-0.05074075853867706,0.08300632842352539
